Time,Event,Value
580.255,AccDirty,65
580.255,AccPause,2730
580.327,AccDirty,65
580.327,AccPause,2795
580.399,AccDirty,65
580.399,AccPause,2860
580.471,AccDirty,65
580.471,AccPause,2925
580.543,AccDirty,65
580.543,AccPause,2990
580.615,AccDirty,65
580.615,AccPause,3055
580.687,AccDirty,65
580.687,AccPause,3120
580.759,AccDirty,65
580.759,AccPause,3185
580.831,AccDirty,65
580.831,AccPause,3250
580.903,AccDirty,65
580.903,AccPause,3315
580.975,AccDirty,65
580.975,AccPause,3380
581.047,AccDirty,65
581.047,AccPause,3445
581.119,AccDirty,65
581.119,AccPause,3510
581.191,AccDirty,65
581.191,AccPause,3575
581.263,AccDirty,65
581.263,AccPause,3640
581.335,AccDirty,65
581.335,AccPause,3705
581.407,AccDirty,65
581.407,AccPause,3770
581.479,AccDirty,65
581.479,AccPause,3835
581.551,AccDirty,65
581.551,AccPause,3900
581.623,AccDirty,65
581.623,AccPause,3965
581.695,AccDirty,65
581.695,AccPause,4030
581.767,AccDirty,65
581.767,AccPause,4095
581.839,AccDirty,65
581.839,AccPause,4160
581.911,AccDirty,65
581.912,AccPause,4225
581.983,AccDirty,69
581.984,AccPause,4290
582.055,AccDirty,0
582.056,AccDirty,0
582.056,AccDirty,7
582.056,AccDirty,7
582.056,AccDirty,14
582.057,AccDirty,21
582.057,AccDirty,21
582.057,AccDirty,28
582.057,AccDirty,28
582.057,AccDirty,35
582.058,AccDirty,35
582.058,AccDirty,42
582.058,AccDirty,49
582.058,AccDirty,49
582.058,AccDirty,49
582.059,AccDirty,49
582.059,AccDirty,49
582.059,AccDirty,56
582.059,AccPause,57
582.116,AccDirty,57
582.116,AccPause,57
582.174,AccDirty,58
582.174,AccPause,57
582.232,AccDirty,59
582.232,AccPause,57
582.290,AccDirty,60
582.290,AccPause,57
582.348,AccDirty,61
582.348,AccPause,57
582.406,AccDirty,62
582.406,AccPause,57
582.464,AccDirty,63
582.464,AccPause,65
582.536,AccDirty,63
582.536,AccPause,65
582.607,AccDirty,63
582.608,AccPause,65
582.679,AccDirty,63
582.680,AccPause,65
582.751,AccDirty,63
582.751,AccPause,65
582.824,AccDirty,63
582.824,AccPause,65
582.895,AccDirty,70
582.896,AccPause,65
582.967,AccDirty,70
582.968,AccPause,130
583.039,AccDirty,70
583.040,AccPause,195
583.111,AccDirty,70
583.112,AccPause,260
583.183,AccDirty,70
583.184,AccPause,325
583.255,AccDirty,70
583.256,AccPause,390
583.327,AccDirty,70
583.328,AccPause,455
583.399,AccDirty,70
583.400,AccPause,520
583.471,AccDirty,70
583.472,AccPause,585
583.543,AccDirty,70
583.544,AccPause,650
583.616,AccDirty,70
583.616,AccPause,715
583.687,AccDirty,70
583.688,AccPause,780
583.760,AccDirty,70
583.760,AccPause,845
583.832,AccDirty,70
583.832,AccPause,910
583.904,AccDirty,70
583.904,AccPause,975
583.976,AccDirty,70
583.976,AccPause,1040
584.048,AccDirty,70
584.048,AccPause,1105
584.120,AccDirty,70
584.120,AccPause,1170
584.192,AccDirty,70
584.192,AccPause,1235
584.264,AccDirty,70
584.264,AccPause,1300
584.336,AccDirty,70
584.336,AccPause,1365
584.408,AccDirty,70
584.408,AccPause,1430
584.480,AccDirty,70
584.480,AccPause,1495
584.552,AccDirty,70
584.552,AccPause,1560
584.624,AccDirty,70
584.624,AccPause,1625
584.696,AccDirty,70
584.696,AccPause,1690
584.768,AccDirty,70
584.768,AccPause,1755
584.840,AccDirty,70
584.840,AccPause,1820
584.912,AccDirty,70
584.912,AccPause,1885
584.984,AccDirty,70
584.984,AccPause,1950
585.056,AccDirty,70
585.056,AccPause,2015
585.128,AccDirty,70
585.128,AccPause,2080
585.200,AccDirty,70
585.200,AccPause,2145
585.272,AccDirty,70
585.272,AccPause,2210
585.344,AccDirty,70
585.344,AccPause,2275
585.416,AccDirty,70
585.416,AccPause,2340
585.488,AccDirty,70
585.488,AccPause,2405
585.560,AccDirty,70
585.560,AccPause,2470
585.632,AccDirty,70
585.632,AccPause,2535
585.704,AccDirty,70
585.704,AccPause,2600
585.776,AccDirty,70
585.776,AccPause,2665
585.848,AccDirty,70
585.848,AccPause,2730
585.920,AccDirty,70
585.920,AccPause,2795
585.992,AccDirty,70
585.992,AccPause,2860
586.064,AccDirty,70
586.064,AccPause,2925
586.136,AccDirty,70
586.136,AccPause,2990
586.208,AccDirty,70
586.208,AccPause,3055
586.280,AccDirty,70
586.280,AccPause,3120
586.352,AccDirty,70
586.352,AccPause,3185
586.424,AccDirty,70
586.424,AccPause,3250
586.496,AccDirty,70
586.496,AccPause,3315
586.568,AccDirty,70
586.568,AccPause,3380
586.640,AccDirty,70
586.640,AccPause,3445
586.712,AccDirty,70
586.712,AccPause,3510
586.784,AccDirty,70
586.784,AccPause,3575
586.856,AccDirty,70
586.856,AccPause,3640
586.928,AccDirty,70
586.928,AccPause,3705
587.000,AccDirty,70
587.000,AccPause,3778
587.080,AccDirty,0
587.080,AccDirty,0
587.081,AccDirty,7
587.081,AccDirty,7
587.081,AccDirty,14
587.081,AccDirty,21
587.082,AccDirty,21
587.082,AccDirty,28
587.082,AccDirty,28
587.082,AccDirty,35
587.082,AccDirty,35
587.083,AccDirty,42
587.083,AccDirty,49
587.083,AccDirty,49
587.083,AccDirty,49
587.084,AccDirty,49
587.084,AccDirty,56
587.084,AccPause,57
587.141,AccDirty,56
587.142,AccPause,57
587.199,AccDirty,56
587.199,AccPause,57
587.258,AccDirty,56
587.258,AccPause,57
587.315,AccDirty,56
587.315,AccPause,57
587.373,AccDirty,56
587.373,AccPause,57
587.431,AccDirty,56
587.431,AccPause,57
587.489,AccDirty,62
587.489,AccPause,57
587.548,AccDirty,63
587.548,AccPause,65
587.616,AccDirty,64
587.616,AccPause,65
587.688,AccDirty,65
587.688,AccPause,130
587.760,AccDirty,65
587.761,AccPause,195
587.832,AccDirty,65
587.832,AccPause,260
587.904,AccDirty,65
587.904,AccPause,325
587.976,AccDirty,65
587.976,AccPause,390
588.048,AccDirty,65
588.049,AccPause,455
588.120,AccDirty,65
588.120,AccPause,520
588.192,AccDirty,65
588.192,AccPause,585
588.264,AccDirty,65
588.265,AccPause,650
588.336,AccDirty,65
588.336,AccPause,715
588.408,AccDirty,65
588.408,AccPause,780
588.480,AccDirty,65
588.480,AccPause,845
588.552,AccDirty,65
588.552,AccPause,910
588.624,AccDirty,65
588.624,AccPause,975
588.696,AccDirty,65
588.696,AccPause,1040
588.768,AccDirty,65
588.768,AccPause,1105
588.840,AccDirty,65
588.840,AccPause,1170
588.912,AccDirty,65
588.912,AccPause,1235
588.984,AccDirty,65
588.985,AccPause,1300
589.056,AccDirty,65
589.056,AccPause,1365
589.129,AccDirty,65
589.129,AccPause,1430
589.200,AccDirty,65
589.201,AccPause,1495
589.272,AccDirty,65
589.273,AccPause,1560
589.344,AccDirty,65
589.345,AccPause,1625
589.416,AccDirty,65
589.417,AccPause,1690
589.488,AccDirty,65
589.489,AccPause,1755
589.560,AccDirty,65
589.561,AccPause,1820
589.633,AccDirty,65
589.633,AccPause,1885
589.704,AccDirty,65
589.705,AccPause,1950
589.776,AccDirty,65
589.777,AccPause,2015
589.848,AccDirty,65
589.849,AccPause,2080
589.920,AccDirty,65
589.921,AccPause,2145
589.993,AccDirty,65
589.993,AccPause,2210
590.065,AccDirty,65
590.065,AccPause,2275
590.137,AccDirty,65
590.137,AccPause,2340
590.209,AccDirty,65
590.209,AccPause,2405
590.281,AccDirty,65
590.281,AccPause,2470
590.353,AccDirty,65
590.353,AccPause,2535
590.425,AccDirty,65
590.425,AccPause,2600
590.497,AccDirty,65
590.497,AccPause,2665
590.569,AccDirty,65
590.569,AccPause,2730
590.641,AccDirty,65
590.641,AccPause,2795
590.713,AccDirty,65
590.713,AccPause,2860
590.785,AccDirty,65
590.785,AccPause,2925
590.857,AccDirty,65
590.857,AccPause,2990
590.929,AccDirty,65
590.929,AccPause,3055
591.001,AccDirty,65
591.001,AccPause,3120
591.073,AccDirty,65
591.073,AccPause,3185
591.145,AccDirty,65
591.145,AccPause,3250
591.217,AccDirty,65
591.217,AccPause,3315
591.289,AccDirty,65
591.289,AccPause,3380
591.361,AccDirty,65
591.361,AccPause,3445
591.433,AccDirty,65
591.433,AccPause,3510
591.505,AccDirty,65
591.505,AccPause,3575
591.577,AccDirty,65
591.577,AccPause,3640
591.649,AccDirty,65
591.649,AccPause,3705
591.721,AccDirty,65
591.721,AccPause,3770
591.793,AccDirty,65
591.793,AccPause,3835
591.865,AccDirty,65
591.865,AccPause,3900
591.937,AccDirty,65
591.937,AccPause,3965
592.009,AccDirty,65
592.009,AccPause,4030
592.081,AccDirty,69
592.082,AccPause,4095
592.153,AccDirty,0
592.153,AccDirty,0
592.153,AccDirty,7
592.153,AccDirty,7
592.154,AccDirty,14
592.154,AccDirty,21
592.154,AccDirty,21
592.154,AccDirty,28
592.154,AccDirty,28
592.155,AccDirty,35
592.155,AccDirty,35
592.155,AccDirty,42
592.155,AccDirty,49
592.155,AccDirty,49
592.156,AccDirty,49
592.156,AccDirty,49
592.156,AccDirty,49
592.156,AccDirty,56
592.156,AccPause,57
592.214,AccDirty,57
592.214,AccPause,57
592.272,AccDirty,58
592.272,AccPause,57
592.330,AccDirty,59
592.330,AccPause,57
592.388,AccDirty,60
592.388,AccPause,57
592.446,AccDirty,61
592.446,AccPause,57
592.504,AccDirty,62
592.504,AccPause,57
592.562,AccDirty,63
592.562,AccPause,65
592.633,AccDirty,64
592.633,AccPause,65
592.705,AccDirty,65
592.705,AccPause,130
592.777,AccDirty,65
592.777,AccPause,195
592.849,AccDirty,65
592.849,AccPause,260
592.921,AccDirty,65
592.921,AccPause,325
592.993,AccDirty,65
592.993,AccPause,390
593.065,AccDirty,65
593.065,AccPause,455
593.137,AccDirty,65
593.137,AccPause,520
593.209,AccDirty,65
593.210,AccPause,585
593.281,AccDirty,65
593.281,AccPause,650
593.353,AccDirty,65
593.353,AccPause,715
593.425,AccDirty,65
593.425,AccPause,780
593.497,AccDirty,65
593.497,AccPause,845
593.569,AccDirty,65
593.569,AccPause,910
593.641,AccDirty,65
593.641,AccPause,975
593.713,AccDirty,65
593.713,AccPause,1040
593.785,AccDirty,65
593.785,AccPause,1105
593.857,AccDirty,65
593.857,AccPause,1170
593.929,AccDirty,65
593.929,AccPause,1235
594.001,AccDirty,65
594.001,AccPause,1300
594.073,AccDirty,65
594.073,AccPause,1365
594.145,AccDirty,65
594.145,AccPause,1430
594.217,AccDirty,65
594.217,AccPause,1495
594.289,AccDirty,65
594.289,AccPause,1560
594.361,AccDirty,65
594.361,AccPause,1625
594.433,AccDirty,65
594.433,AccPause,1690
594.505,AccDirty,65
594.505,AccPause,1755
594.577,AccDirty,65
594.577,AccPause,1820
594.649,AccDirty,65
594.649,AccPause,1885
594.721,AccDirty,65
594.721,AccPause,1950
594.793,AccDirty,65
594.793,AccPause,2015
594.865,AccDirty,65
594.865,AccPause,2080
594.937,AccDirty,65
594.937,AccPause,2145
595.009,AccDirty,65
595.009,AccPause,2210
595.081,AccDirty,65
595.081,AccPause,2275
595.153,AccDirty,65
595.153,AccPause,2340
595.225,AccDirty,65
595.227,AccPause,2405
595.297,AccDirty,65
595.297,AccPause,2470
595.369,AccDirty,65
595.369,AccPause,2535
595.441,AccDirty,65
595.441,AccPause,2600
595.514,AccDirty,65
595.514,AccPause,2665
595.585,AccDirty,65
595.585,AccPause,2730
595.657,AccDirty,65
595.657,AccPause,2795
595.729,AccDirty,65
595.729,AccPause,2860
595.801,AccDirty,65
595.801,AccPause,2925
595.873,AccDirty,65
595.873,AccPause,2990
595.945,AccDirty,65
595.945,AccPause,3055
596.017,AccDirty,65
596.017,AccPause,3120
596.089,AccDirty,65
596.089,AccPause,3185
596.161,AccDirty,65
596.161,AccPause,3250
596.233,AccDirty,65
596.234,AccPause,3315
596.305,AccDirty,65
596.305,AccPause,3380
596.377,AccDirty,65
596.377,AccPause,3445
596.449,AccDirty,65
596.449,AccPause,3510
596.522,AccDirty,65
596.522,AccPause,3575
596.593,AccDirty,65
596.593,AccPause,3640
596.665,AccDirty,65
596.665,AccPause,3705
596.737,AccDirty,65
596.737,AccPause,3770
596.809,AccDirty,65
596.809,AccPause,3835
596.881,AccDirty,65
596.881,AccPause,3900
596.953,AccDirty,65
596.953,AccPause,3965
597.025,AccDirty,65
597.025,AccPause,4030
597.097,AccDirty,65
597.098,AccPause,4095
597.169,AccDirty,69
597.169,AccPause,4160
597.241,AccDirty,0
597.241,AccDirty,0
597.242,AccDirty,7
597.242,AccDirty,7
597.242,AccDirty,14
597.242,AccDirty,21
597.242,AccDirty,21
597.243,AccDirty,28
597.243,AccDirty,28
597.243,AccDirty,35
597.243,AccDirty,35
597.243,AccDirty,42
597.244,AccDirty,49
597.244,AccDirty,49
597.244,AccDirty,49
597.244,AccDirty,49
597.244,AccDirty,56
597.245,AccPause,57
597.302,AccDirty,56
597.303,AccPause,57
597.360,AccDirty,57
597.360,AccPause,57
597.418,AccDirty,58
597.418,AccPause,57
597.476,AccDirty,58
597.476,AccPause,57
597.534,AccDirty,58
597.534,AccPause,57
597.592,AccDirty,58
597.592,AccPause,57
597.650,AccDirty,58
597.650,AccPause,57
597.708,AccDirty,58
597.708,AccPause,65
597.777,AccDirty,65
597.777,AccPause,65
597.849,AccDirty,65
597.849,AccPause,130
597.921,AccDirty,65
597.921,AccPause,195
597.993,AccDirty,65
597.993,AccPause,260
598.065,AccDirty,65
598.065,AccPause,325
598.137,AccDirty,65
598.137,AccPause,390
598.209,AccDirty,65
598.209,AccPause,455
598.281,AccDirty,65
598.281,AccPause,520
598.353,AccDirty,65
598.353,AccPause,585
598.425,AccDirty,65
598.425,AccPause,650
598.497,AccDirty,65
598.497,AccPause,715
598.569,AccDirty,65
598.569,AccPause,780
598.641,AccDirty,65
598.641,AccPause,845
598.713,AccDirty,65
598.713,AccPause,910
598.785,AccDirty,65
598.785,AccPause,975
598.857,AccDirty,65
598.857,AccPause,1040
598.929,AccDirty,65
598.929,AccPause,1105
599.001,AccDirty,65
599.001,AccPause,1170
599.073,AccDirty,65
599.073,AccPause,1235
599.145,AccDirty,65
599.145,AccPause,1300
599.217,AccDirty,65
599.217,AccPause,1365
599.289,AccDirty,65
599.290,AccPause,1430
599.361,AccDirty,65
599.361,AccPause,1495
599.433,AccDirty,65
599.433,AccPause,1560
599.505,AccDirty,65
599.506,AccPause,1625
599.577,AccDirty,65
599.577,AccPause,1690
599.649,AccDirty,65
599.649,AccPause,1755
599.721,AccDirty,65
599.721,AccPause,1820
599.793,AccDirty,65
599.793,AccPause,1885
599.865,AccDirty,65
599.865,AccPause,1950
599.937,AccDirty,65
599.937,AccPause,2015
600.009,AccDirty,65
600.009,AccPause,2080
600.081,AccDirty,65
600.081,AccPause,2145
600.153,AccDirty,65
600.153,AccPause,2210
600.225,AccDirty,65
600.225,AccPause,2275
600.297,AccDirty,65
600.297,AccPause,2340
600.369,AccDirty,65
600.369,AccPause,2405
600.441,AccDirty,65
600.441,AccPause,2470
600.513,AccDirty,65
600.513,AccPause,2535
600.585,AccDirty,65
600.585,AccPause,2600
600.657,AccDirty,65
600.657,AccPause,2665
600.729,AccDirty,65
600.729,AccPause,2730
600.801,AccDirty,65
600.801,AccPause,2795
600.873,AccDirty,65
600.873,AccPause,2860
600.945,AccDirty,65
600.945,AccPause,2925
601.017,AccDirty,65
601.017,AccPause,2990
601.089,AccDirty,65
601.089,AccPause,3055
601.161,AccDirty,65
601.161,AccPause,3120
601.233,AccDirty,65
601.233,AccPause,3185
601.305,AccDirty,65
601.305,AccPause,3250
601.377,AccDirty,65
601.377,AccPause,3315
601.449,AccDirty,65
601.449,AccPause,3380
601.521,AccDirty,65
601.521,AccPause,3445
601.593,AccDirty,65
601.593,AccPause,3510
601.665,AccDirty,65
601.665,AccPause,3575
601.737,AccDirty,65
601.737,AccPause,3640
601.809,AccDirty,65
601.809,AccPause,3705
601.881,AccDirty,65
601.881,AccPause,3770
601.953,AccDirty,65
601.953,AccPause,3835
602.025,AccDirty,65
602.025,AccPause,3900
602.097,AccDirty,65
602.097,AccPause,3965
602.169,AccDirty,65
602.169,AccPause,4030
602.241,AccDirty,69
602.241,AccPause,4095
602.313,AccDirty,0
602.314,AccDirty,0
602.314,AccDirty,7
602.315,AccDirty,7
602.316,AccDirty,14
602.316,AccDirty,21
602.316,AccDirty,21
602.317,AccDirty,28
602.318,AccDirty,28
602.318,AccDirty,35
602.318,AccDirty,35
602.319,AccDirty,42
602.319,AccDirty,49
602.320,AccDirty,49
602.320,AccDirty,49
602.320,AccDirty,49
602.320,AccDirty,56
602.320,AccPause,57
602.379,AccDirty,57
602.380,AccPause,57
602.438,AccDirty,58
602.438,AccPause,57
602.496,AccDirty,59
602.496,AccPause,57
602.555,AccDirty,60
602.555,AccPause,57
602.612,AccDirty,61
602.612,AccPause,57
602.670,AccDirty,62
602.670,AccPause,57
602.728,AccDirty,63
602.728,AccPause,65
602.801,AccDirty,64
602.801,AccPause,65
602.873,AccDirty,65
602.873,AccPause,130
602.945,AccDirty,65
602.945,AccPause,195
603.017,AccDirty,65
603.017,AccPause,260
603.089,AccDirty,65
603.089,AccPause,325
603.161,AccDirty,65
603.161,AccPause,390
603.233,AccDirty,65
603.233,AccPause,455
603.305,AccDirty,65
603.305,AccPause,520
603.377,AccDirty,65
603.378,AccPause,585
603.449,AccDirty,65
603.450,AccPause,650
603.521,AccDirty,65
603.522,AccPause,715
603.593,AccDirty,65
603.593,AccPause,780
603.665,AccDirty,65
603.665,AccPause,845
603.737,AccDirty,65
603.737,AccPause,910
603.809,AccDirty,65
603.809,AccPause,975
603.881,AccDirty,65
603.881,AccPause,1040
603.953,AccDirty,65
603.953,AccPause,1105
604.025,AccDirty,65
604.025,AccPause,1170
604.097,AccDirty,65
604.097,AccPause,1235
604.169,AccDirty,65
604.170,AccPause,1300
604.241,AccDirty,65
604.241,AccPause,1365
604.313,AccDirty,65
604.313,AccPause,1430
604.385,AccDirty,65
604.385,AccPause,1495
604.457,AccDirty,65
604.457,AccPause,1560
604.529,AccDirty,65
604.529,AccPause,1625
604.601,AccDirty,65
604.601,AccPause,1690
604.673,AccDirty,65
604.673,AccPause,1755
604.745,AccDirty,65
604.745,AccPause,1820
604.817,AccDirty,65
604.817,AccPause,1885
604.889,AccDirty,65
604.889,AccPause,1950
604.961,AccDirty,65
604.961,AccPause,2015
605.033,AccDirty,65
605.033,AccPause,2080
605.105,AccDirty,65
605.106,AccPause,2145
605.177,AccDirty,65
605.177,AccPause,2210
605.249,AccDirty,65
605.249,AccPause,2275
605.321,AccDirty,65
605.321,AccPause,2340
605.394,AccDirty,65
605.394,AccPause,2405
605.465,AccDirty,65
605.465,AccPause,2470
605.537,AccDirty,65
605.537,AccPause,2535
605.609,AccDirty,65
605.609,AccPause,2600
605.681,AccDirty,65
605.681,AccPause,2665
605.753,AccDirty,65
605.753,AccPause,2730
605.825,AccDirty,65
605.825,AccPause,2795
605.897,AccDirty,65
605.897,AccPause,2860
605.969,AccDirty,65
605.969,AccPause,2925
606.041,AccDirty,65
606.041,AccPause,2990
606.113,AccDirty,65
606.113,AccPause,3055
606.185,AccDirty,65
606.185,AccPause,3120
606.257,AccDirty,65
606.257,AccPause,3185
606.329,AccDirty,65
606.329,AccPause,3250
606.401,AccDirty,65
606.401,AccPause,3315
606.473,AccDirty,65
606.473,AccPause,3380
606.545,AccDirty,65
606.545,AccPause,3445
606.617,AccDirty,65
606.617,AccPause,3510
606.689,AccDirty,65
606.689,AccPause,3575
606.761,AccDirty,65
606.761,AccPause,3640
606.833,AccDirty,65
606.833,AccPause,3705
606.905,AccDirty,65
606.905,AccPause,3770
606.977,AccDirty,65
606.977,AccPause,3835
607.049,AccDirty,65
607.049,AccPause,3900
607.121,AccDirty,65
607.121,AccPause,3965
607.193,AccDirty,65
607.194,AccPause,4030
607.265,AccDirty,65
607.265,AccPause,4095
607.337,AccDirty,69
607.337,AccPause,4160
607.409,AccDirty,0
607.410,AccDirty,0
607.412,AccDirty,7
607.412,AccDirty,7
607.412,AccDirty,14
607.412,AccDirty,21
607.414,AccDirty,21
607.414,AccDirty,28
607.414,AccDirty,28
607.414,AccDirty,35
607.416,AccDirty,35
607.416,AccDirty,42
607.416,AccDirty,49
607.416,AccDirty,49
607.416,AccDirty,49
607.418,AccDirty,49
607.418,AccDirty,49
607.420,AccDirty,56
